scope,character,card_id,model_id,name_en,name_zhs,total_runs_with,total_runs,appearance_probability,total_copies,copies_per_run
character,REGENT,KINGLY_KICK,CARD.KINGLY_KICK,Kingly Kick,王者之踢,459,7680,0.059765625,494,0.06432291666666666
character,REGENT,DISCOVERY,CARD.DISCOVERY,Discovery,发现,454,7680,0.05911458333333333,545,0.07096354166666667
character,REGENT,DECAY,CARD.DECAY,Decay,腐朽,453,7680,0.058984375,470,0.061197916666666664
character,REGENT,ULTIMATE_DEFEND,CARD.ULTIMATE_DEFEND,Ultimate Defend,究极防御,448,7680,0.058333333333333334,519,0.067578125
character,REGENT,ROYALTIES,CARD.ROYALTIES,Royalties,王国资产,446,7680,0.05807291666666667,489,0.063671875
character,REGENT,EXTERMINATE,CARD.EXTERMINATE,Exterminate,杀灭,435,7680,0.056640625,475,0.061848958333333336
character,REGENT,BRIGHTEST_FLAME,CARD.BRIGHTEST_FLAME,Brightest Flame,至亮之焰,423,7680,0.055078125,465,0.060546875
character,REGENT,KINGLY_PUNCH,CARD.KINGLY_PUNCH,Kingly Punch,王者之拳,423,7680,0.055078125,456,0.059375
character,REGENT,METAMORPHOSIS,CARD.METAMORPHOSIS,Metamorphosis,羽化,389,7680,0.05065104166666667,410,0.053385416666666664
character,REGENT,DEVASTATE,CARD.DEVASTATE,Devastate,葬送,379,7680,0.04934895833333333,422,0.054947916666666666
character,REGENT,ULTIMATE_STRIKE,CARD.ULTIMATE_STRIKE,Ultimate Strike,究极打击,356,7680,0.04635416666666667,416,0.05416666666666667
character,REGENT,SPLASH,CARD.SPLASH,Splash,飞溅,350,7680,0.045572916666666664,431,0.05611979166666667
character,REGENT,SQUASH,CARD.SQUASH,Squash,压扁,343,7680,0.044661458333333334,372,0.0484375
character,REGENT,HAMMER_TIME,CARD.HAMMER_TIME,Hammer Time,锤子时间,341,7680,0.04440104166666667,368,0.04791666666666667
character,REGENT,FINESSE,CARD.FINESSE,Finesse,妙计,338,7680,0.04401041666666667,686,0.08932291666666667
character,REGENT,APPARITION,CARD.APPARITION,Apparition,灵体,296,7680,0.03854166666666667,1011,0.131640625
character,REGENT,FASTEN,CARD.FASTEN,Fasten,勒紧,296,7680,0.03854166666666667,363,0.047265625
character,REGENT,DEBT,CARD.DEBT,Debt,债务,293,7680,0.03815104166666667,305,0.039713541666666664
character,REGENT,DARK_SHACKLES,CARD.DARK_SHACKLES,Dark Shackles,黑暗镣铐,289,7680,0.03763020833333333,367,0.04778645833333333
character,REGENT,KNOCKOUT_BLOW,CARD.KNOCKOUT_BLOW,Knockout Blow,决胜一击,288,7680,0.0375,307,0.03997395833333333
character,REGENT,PRODUCTION,CARD.PRODUCTION,Production,生产制造,276,7680,0.0359375,353,0.04596354166666667
character,REGENT,DOUBT,CARD.DOUBT,Doubt,疑虑,273,7680,0.035546875,283,0.036848958333333334
character,REGENT,BAD_LUCK,CARD.BAD_LUCK,Bad Luck,霉运,262,7680,0.03411458333333333,283,0.036848958333333334
character,REGENT,FOLLY,CARD.FOLLY,Folly,愚行,261,7680,0.033984375,274,0.03567708333333333
character,REGENT,FLASH_OF_STEEL,CARD.FLASH_OF_STEEL,Flash of Steel,亮剑,248,7680,0.03229166666666667,510,0.06640625
character,REGENT,MASTER_OF_STRATEGY,CARD.MASTER_OF_STRATEGY,Master of Strategy,战略大师,246,7680,0.03203125,274,0.03567708333333333
character,REGENT,APOTHEOSIS,CARD.APOTHEOSIS,Apotheosis,神化,234,7680,0.03046875,238,0.030989583333333334
character,REGENT,PROWESS,CARD.PROWESS,Prowess,非凡技艺,229,7680,0.029817708333333335,286,0.03723958333333333
character,REGENT,AUTOMATION,CARD.AUTOMATION,Automation,自动化,227,7680,0.029557291666666666,295,0.038411458333333336
character,REGENT,PROLONG,CARD.PROLONG,Prolong,延伸,223,7680,0.029036458333333334,279,0.036328125
character,REGENT,BEACON_OF_HOPE,CARD.BEACON_OF_HOPE,Beacon of Hope,希望灯塔,217,7680,0.028255208333333334,224,0.029166666666666667
character,REGENT,EQUILIBRIUM,CARD.EQUILIBRIUM,Equilibrium,均衡,216,7680,0.028125,274,0.03567708333333333
character,REGENT,SHOCKWAVE,CARD.SHOCKWAVE,Shockwave,震荡波,200,7680,0.026041666666666668,247,0.03216145833333333
character,REGENT,ENTHRALLED,CARD.ENTHRALLED,Enthralled,执迷,191,7680,0.024869791666666665,204,0.0265625
character,REGENT,ENTROPY,CARD.ENTROPY,Entropy,熵,176,7680,0.022916666666666665,194,0.025260416666666667
character,REGENT,TORIC_TOUGHNESS,CARD.TORIC_TOUGHNESS,Toric Toughness,坚韧之环,166,7680,0.021614583333333333,172,0.022395833333333334
character,REGENT,WHISTLE,CARD.WHISTLE,Whistle,吹哨,165,7680,0.021484375,187,0.024348958333333334
character,REGENT,BELIEVE_IN_YOU,CARD.BELIEVE_IN_YOU,Believe in You,相信着你,158,7680,0.020572916666666666,173,0.022526041666666666
character,REGENT,FISTICUFFS,CARD.FISTICUFFS,Fisticuffs,拳斗,152,7680,0.019791666666666666,200,0.026041666666666668
character,REGENT,MAYHEM,CARD.MAYHEM,Mayhem,乱战,152,7680,0.019791666666666666,183,0.023828125
character,REGENT,PECK,CARD.PECK,Peck,啄击,151,7680,0.019661458333333333,157,0.020442708333333334
character,REGENT,NEOWS_FURY,CARD.NEOWS_FURY,Neow's Fury,涅奥之怒,141,7680,0.018359375,150,0.01953125
character,REGENT,THINKING_AHEAD,CARD.THINKING_AHEAD,Thinking Ahead,深谋远虑,139,7680,0.018098958333333335,187,0.024348958333333334
character,REGENT,ALCHEMIZE,CARD.ALCHEMIZE,Alchemize,炼制药水,137,7680,0.017838541666666666,149,0.019401041666666667
character,REGENT,SHAME,CARD.SHAME,Shame,羞耻,133,7680,0.017317708333333334,138,0.01796875
character,REGENT,JACK_OF_ALL_TRADES,CARD.JACK_OF_ALL_TRADES,Jack of All Trades,花样百出,130,7680,0.016927083333333332,189,0.024609375
character,REGENT,GANG_UP,CARD.GANG_UP,Gang Up,群起攻之,125,7680,0.016276041666666668,129,0.016796875
character,REGENT,RELAX,CARD.RELAX,Relax,放松,125,7680,0.016276041666666668,266,0.03463541666666667
character,REGENT,JACKPOT,CARD.JACKPOT,Jackpot,大奖,124,7680,0.016145833333333335,140,0.018229166666666668
character,REGENT,PURITY,CARD.PURITY,Purity,净化,121,7680,0.015755208333333333,174,0.02265625
character,REGENT,WISH,CARD.WISH,Wish,许愿,121,7680,0.015755208333333333,393,0.051171875
character,REGENT,STRATAGEM,CARD.STRATAGEM,Stratagem,计策,120,7680,0.015625,166,0.021614583333333333
character,REGENT,REGRET,CARD.REGRET,Regret,悔恨,119,7680,0.015494791666666667,127,0.016536458333333334
character,REGENT,HUDDLE_UP,CARD.HUDDLE_UP,Huddle Up,抱团,113,7680,0.014713541666666666,117,0.015234375
character,REGENT,CALAMITY,CARD.CALAMITY,Calamity,劫难,110,7680,0.014322916666666666,138,0.01796875
character,REGENT,SECRET_TECHNIQUE,CARD.SECRET_TECHNIQUE,Secret Technique,秘密技法,108,7680,0.0140625,117,0.015234375
character,REGENT,PREP_TIME,CARD.PREP_TIME,Prep Time,准备时间,107,7680,0.013932291666666667,165,0.021484375
character,REGENT,GOLD_AXE,CARD.GOLD_AXE,Gold Axe,金斧,100,7680,0.013020833333333334,114,0.01484375
character,REGENT,CATASTROPHE,CARD.CATASTROPHE,Catastrophe,横祸,92,7680,0.011979166666666667,153,0.019921875
character,REGENT,CURSE_OF_THE_BELL,CARD.CURSE_OF_THE_BELL,Curse of the Bell,铃铛的诅咒,85,7680,0.011067708333333334,90,0.01171875
character,REGENT,DRAMATIC_ENTRANCE,CARD.DRAMATIC_ENTRANCE,Dramatic Entrance,闪亮登场,84,7680,0.0109375,119,0.015494791666666667
character,REGENT,NOSTALGIA,CARD.NOSTALGIA,Nostalgia,怀旧,84,7680,0.0109375,89,0.011588541666666667
character,REGENT,SCRAWL,CARD.SCRAWL,Scrawl,潦草急就,84,7680,0.0109375,94,0.012239583333333333
character,REGENT,OMNISLICE,CARD.OMNISLICE,Omnislice,万向斩,83,7680,0.010807291666666666,127,0.016536458333333334
character,REGENT,BYRD_SWOOP,CARD.BYRD_SWOOP,Byrd Swoop,异鸟扑击,77,7680,0.010026041666666667,78,0.01015625
character,REGENT,PANIC_BUTTON,CARD.PANIC_BUTTON,Panic Button,应急按钮,74,7680,0.009635416666666667,133,0.017317708333333334
character,REGENT,MAUL,CARD.MAUL,Maul,撕咬,68,7680,0.008854166666666666,399,0.051953125
character,REGENT,PANACHE,CARD.PANACHE,Panache,神气制胜,68,7680,0.008854166666666666,122,0.015885416666666666
character,REGENT,ETERNAL_ARMOR,CARD.ETERNAL_ARMOR,Eternal Armor,永恒铠甲,67,7680,0.008723958333333334,81,0.010546875
character,REGENT,INJURY,CARD.INJURY,Injury,受伤,67,7680,0.008723958333333334,71,0.009244791666666667
character,REGENT,ADRENALINE,CARD.ADRENALINE,Adrenaline,肾上腺素,66,7680,0.00859375,73,0.009505208333333333
character,REGENT,RALLY,CARD.RALLY,Rally,集结,66,7680,0.00859375,77,0.010026041666666667
character,REGENT,KNOCKDOWN,CARD.KNOCKDOWN,Knockdown,击倒,64,7680,0.008333333333333333,75,0.009765625
character,REGENT,SEEKER_STRIKE,CARD.SEEKER_STRIKE,Seeker Strike,探寻打击,64,7680,0.008333333333333333,117,0.015234375
character,REGENT,SECRET_WEAPON,CARD.SECRET_WEAPON,Secret Weapon,秘密武器,61,7680,0.007942708333333333,65,0.008463541666666666
character,REGENT,PIERCING_WAIL,CARD.PIERCING_WAIL,Piercing Wail,尖啸,60,7680,0.0078125,63,0.008203125
character,REGENT,ENLIGHTENMENT,CARD.ENLIGHTENMENT,Enlightenment,开悟,58,7680,0.007552083333333333,117,0.015234375
character,REGENT,IMPATIENCE,CARD.IMPATIENCE,Impatience,急躁,58,7680,0.007552083333333333,98,0.012760416666666666
character,REGENT,GRAVE_WARDEN,CARD.GRAVE_WARDEN,Grave Warden,守墓人,57,7680,0.007421875,61,0.007942708333333333
character,REGENT,BOLAS,CARD.BOLAS,Bolas,流星锤,55,7680,0.007161458333333333,68,0.008854166666666666
character,REGENT,TAG_TEAM,CARD.TAG_TEAM,Tag Team,双打组合,55,7680,0.007161458333333333,61,0.007942708333333333
character,REGENT,BACKFLIP,CARD.BACKFLIP,Backflip,后空翻,53,7680,0.0069010416666666664,59,0.007682291666666666
character,REGENT,PLOT,CARD.PLOT,,,53,7680,0.0069010416666666664,58,0.007552083333333333
character,REGENT,FEEDING_FRENZY,CARD.FEEDING_FRENZY,Feeding Frenzy,疯狂进食,52,7680,0.0067708333333333336,65,0.008463541666666666
character,REGENT,ROLLING_BOULDER,CARD.ROLLING_BOULDER,Rolling Boulder,滚石,52,7680,0.0067708333333333336,61,0.007942708333333333
character,REGENT,TURBO,CARD.TURBO,TURBO,内核加速,52,7680,0.0067708333333333336,55,0.007161458333333333
character,REGENT,CONSTELLATION,CARD.CONSTELLATION,,,49,7680,0.006380208333333333,51,0.006640625
character,REGENT,MIMIC,CARD.MIMIC,Mimic,拟态,48,7680,0.00625,59,0.007682291666666666
character,REGENT,RESTLESSNESS,CARD.RESTLESSNESS,Restlessness,心神不宁,48,7680,0.00625,95,0.012369791666666666
character,REGENT,BLOODLETTING,CARD.BLOODLETTING,Bloodletting,放血,47,7680,0.006119791666666667,51,0.006640625
character,REGENT,THRUMMING_HATCHET,CARD.THRUMMING_HATCHET,Thrumming Hatchet,无休手斧,47,7680,0.006119791666666667,89,0.011588541666666667
character,REGENT,HOLOGRAM,CARD.HOLOGRAM,Hologram,全息影像,45,7680,0.005859375,45,0.005859375
character,REGENT,NEUROSURGE,CARD.NEUROSURGE,Neurosurge,精神过载,44,7680,0.005729166666666666,48,0.00625
character,REGENT,DEFY,CARD.DEFY,Defy,违逆,43,7680,0.005598958333333333,46,0.005989583333333334
character,REGENT,ARMAMENTS,CARD.ARMAMENTS,Armaments,武装,42,7680,0.00546875,44,0.005729166666666666
character,REGENT,FOOTWORK,CARD.FOOTWORK,Footwork,灵动步法,42,7680,0.00546875,45,0.005859375
character,REGENT,PREPARED,CARD.PREPARED,Prepared,早有准备,42,7680,0.00546875,45,0.005859375
character,REGENT,DISTRACTION,CARD.DISTRACTION,Distraction,声东击西,41,7680,0.005338541666666667,43,0.005598958333333333
character,REGENT,SALVO,CARD.SALVO,Salvo,箭雨,40,7680,0.005208333333333333,41,0.005338541666666667
character,REGENT,BEAT_DOWN,CARD.BEAT_DOWN,Beat Down,狠揍,39,7680,0.005078125,48,0.00625
character,REGENT,TRACKING,CARD.TRACKING,Tracking,跟踪,39,7680,0.005078125,40,0.005208333333333333
character,REGENT,DUAL_WIELD,CARD.DUAL_WIELD,Dual Wield,双持,37,7680,0.0048177083333333336,37,0.0048177083333333336
character,REGENT,LETHALITY,CARD.LETHALITY,Lethality,致死性,35,7680,0.004557291666666667,42,0.00546875
character,REGENT,SHRUG_IT_OFF,CARD.SHRUG_IT_OFF,Shrug It Off,耸肩无视,33,7680,0.004296875,37,0.0048177083333333336
character,REGENT,ACROBATICS,CARD.ACROBATICS,Acrobatics,杂技,31,7680,0.004036458333333334,32,0.004166666666666667
character,REGENT,DEBILITATE,CARD.DEBILITATE,Debilitate,摧残,31,7680,0.004036458333333334,32,0.004166666666666667
character,REGENT,MIND_BLAST,CARD.MIND_BLAST,Mind Blast,心灵震慑,31,7680,0.004036458333333334,81,0.010546875
character,REGENT,PYRE,CARD.PYRE,Pyre,薪火之源,31,7680,0.004036458333333334,34,0.004427083333333333
character,REGENT,SPORE_MIND,CARD.SPORE_MIND,Spore Mind,孢子心灵,31,7680,0.004036458333333334,32,0.004166666666666667
character,REGENT,UNMOVABLE,CARD.UNMOVABLE,Unmovable,坚定不移,31,7680,0.004036458333333334,31,0.004036458333333334
character,REGENT,ANOINTED,CARD.ANOINTED,Anointed,天选,30,7680,0.00390625,39,0.005078125
character,REGENT,GRAVEBLAST,CARD.GRAVEBLAST,Graveblast,坟冢爆射,30,7680,0.00390625,38,0.0049479166666666664
character,REGENT,RIP_AND_TEAR,CARD.RIP_AND_TEAR,Rip and Tear,狂乱撕扯,30,7680,0.00390625,30,0.00390625
character,REGENT,THE_BOMB,CARD.THE_BOMB,The Bomb,炸弹,30,7680,0.00390625,77,0.010026041666666667
character,REGENT,VOLLEY,CARD.VOLLEY,Volley,连射,30,7680,0.00390625,73,0.009505208333333333
character,REGENT,BORROWED_TIME,CARD.BORROWED_TIME,Borrowed Time,预借时间,29,7680,0.0037760416666666667,29,0.0037760416666666667
character,REGENT,BULLET_TIME,CARD.BULLET_TIME,Bullet Time,子弹时间,29,7680,0.0037760416666666667,29,0.0037760416666666667
character,REGENT,BURNING_PACT,CARD.BURNING_PACT,Burning Pact,燃烧契约,29,7680,0.0037760416666666667,33,0.004296875
character,REGENT,CALCULATED_GAMBLE,CARD.CALCULATED_GAMBLE,Calculated Gamble,计算下注,29,7680,0.0037760416666666667,30,0.00390625
character,REGENT,CALL_OF_THE_VOID,CARD.CALL_OF_THE_VOID,Call of the Void,虚空之唤,29,7680,0.0037760416666666667,31,0.004036458333333334
character,REGENT,CALTROPS,CARD.CALTROPS,Caltrops,铁蒺藜,29,7680,0.0037760416666666667,31,0.004036458333333334
character,REGENT,MACHINE_LEARNING,CARD.MACHINE_LEARNING,Machine Learning,机器学习,29,7680,0.0037760416666666667,31,0.004036458333333334
character,REGENT,BATTLE_TRANCE,CARD.BATTLE_TRANCE,Battle Trance,战斗专注,28,7680,0.0036458333333333334,28,0.0036458333333333334
character,REGENT,ENFEEBLING_TOUCH,CARD.ENFEEBLING_TOUCH,Enfeebling Touch,弱化之触,28,7680,0.0036458333333333334,30,0.00390625
character,REGENT,BLADE_OF_INK,CARD.BLADE_OF_INK,Blade of Ink,墨之刃,27,7680,0.003515625,29,0.0037760416666666667
character,REGENT,BURST,CARD.BURST,Burst,爆发,27,7680,0.003515625,27,0.003515625
character,REGENT,CLOAK_AND_DAGGER,CARD.CLOAK_AND_DAGGER,Cloak and Dagger,斗篷与匕首,27,7680,0.003515625,29,0.0037760416666666667
character,REGENT,ECHO_FORM,CARD.ECHO_FORM,Echo Form,回响形态,27,7680,0.003515625,29,0.0037760416666666667
character,REGENT,EXPOSE,CARD.EXPOSE,Expose,暴露,27,7680,0.003515625,27,0.003515625
character,REGENT,INVOKE,CARD.INVOKE,Invoke,唤起,27,7680,0.003515625,27,0.003515625
character,REGENT,TRUE_GRIT,CARD.TRUE_GRIT,True Grit,坚毅,27,7680,0.003515625,28,0.0036458333333333334
character,REGENT,WHITE_NOISE,CARD.WHITE_NOISE,White Noise,白噪声,27,7680,0.003515625,31,0.004036458333333334
character,REGENT,WISP,CARD.WISP,Wisp,鬼火,27,7680,0.003515625,30,0.00390625
character,REGENT,AFTERIMAGE,CARD.AFTERIMAGE,Afterimage,余像,26,7680,0.0033854166666666668,31,0.004036458333333334
character,REGENT,COORDINATE,CARD.COORDINATE,Coordinate,协同配合,26,7680,0.0033854166666666668,28,0.0036458333333333334
character,REGENT,SKIM,CARD.SKIM,Skim,快速检索,26,7680,0.0033854166666666668,26,0.0033854166666666668
character,REGENT,CAPTURE_SPIRIT,CARD.CAPTURE_SPIRIT,Capture Spirit,捕捉灵魂,25,7680,0.0032552083333333335,25,0.0032552083333333335
character,REGENT,CHARGE_BATTERY,CARD.CHARGE_BATTERY,Charge Battery,充电,25,7680,0.0032552083333333335,27,0.003515625
character,REGENT,CLASH,CARD.CLASH,Clash,交锋,24,7680,0.003125,25,0.0032552083333333335
character,REGENT,HELLO_WORLD,CARD.HELLO_WORLD,Hello World,你好世界,24,7680,0.003125,25,0.0032552083333333335
character,REGENT,LIFT,CARD.LIFT,Lift,托举,24,7680,0.003125,26,0.0033854166666666668
character,REGENT,SEANCE,CARD.SEANCE,Seance,降灵,24,7680,0.003125,25,0.0032552083333333335
character,REGENT,STACK,CARD.STACK,Stack,堆栈,23,7680,0.002994791666666667,25,0.0032552083333333335
character,REGENT,BLADE_DANCE,CARD.BLADE_DANCE,Blade Dance,刀刃之舞,22,7680,0.002864583333333333,23,0.002994791666666667
character,REGENT,BLUR,CARD.BLUR,Blur,残影,22,7680,0.002864583333333333,23,0.002994791666666667
character,REGENT,FLANKING,CARD.FLANKING,Flanking,夹击,22,7680,0.002864583333333333,24,0.003125
character,REGENT,HAND_OF_GREED,CARD.HAND_OF_GREED,Hand of Greed,贪婪之手,22,7680,0.002864583333333333,26,0.0033854166666666668
character,REGENT,OFFERING,CARD.OFFERING,Offering,祭品,22,7680,0.002864583333333333,28,0.0036458333333333334
character,REGENT,SECOND_WIND,CARD.SECOND_WIND,Second Wind,重振精神,22,7680,0.002864583333333333,25,0.0032552083333333335
character,REGENT,THE_BALL,CARD.THE_BALL,,,22,7680,0.002864583333333333,24,0.003125
character,REGENT,COLOSSUS,CARD.COLOSSUS,Colossus,巨像,21,7680,0.002734375,22,0.002864583333333333
character,REGENT,DEFLECT,CARD.DEFLECT,Deflect,偏折,21,7680,0.002734375,21,0.002734375
character,REGENT,GLIMPSE_BEYOND,CARD.GLIMPSE_BEYOND,Glimpse Beyond,彼岸一瞥,21,7680,0.002734375,21,0.002734375
character,REGENT,MALAISE,CARD.MALAISE,Malaise,萎靡,21,7680,0.002734375,21,0.002734375
character,REGENT,NORMALITY,CARD.NORMALITY,Normality,凡庸,21,7680,0.002734375,22,0.002864583333333333
character,REGENT,THE_GAMBIT,CARD.THE_GAMBIT,The Gambit,孤注一掷,21,7680,0.002734375,32,0.004166666666666667
character,REGENT,TRANSFIGURE,CARD.TRANSFIGURE,Transfigure,重构,21,7680,0.002734375,21,0.002734375
character,REGENT,BARRICADE,CARD.BARRICADE,Barricade,壁垒,20,7680,0.0026041666666666665,20,0.0026041666666666665
character,REGENT,CASCADE,CARD.CASCADE,Cascade,倾泻,20,7680,0.0026041666666666665,21,0.002734375
character,REGENT,COMPACT,CARD.COMPACT,Compact,压缩,20,7680,0.0026041666666666665,22,0.002864583333333333
character,REGENT,DOMINATE,CARD.DOMINATE,Dominate,主宰,20,7680,0.0026041666666666665,21,0.002734375
character,REGENT,IMPERVIOUS,CARD.IMPERVIOUS,Impervious,岿然不动,20,7680,0.0026041666666666665,22,0.002864583333333333
character,REGENT,NIGHTMARE,CARD.NIGHTMARE,Nightmare,夜魇,20,7680,0.0026041666666666665,23,0.002994791666666667
character,REGENT,SHADOWMELD,CARD.SHADOWMELD,Shadowmeld,融入暗影,20,7680,0.0026041666666666665,21,0.002734375
character,REGENT,STOKE,CARD.STOKE,Stoke,添柴,20,7680,0.0026041666666666665,21,0.002734375
character,REGENT,SUPERCRITICAL,CARD.SUPERCRITICAL,Supercritical,超临界态,20,7680,0.0026041666666666665,21,0.002734375
character,REGENT,THRASH,CARD.THRASH,Thrash,痛殴,20,7680,0.0026041666666666665,21,0.002734375
character,REGENT,WELL_LAID_PLANS,CARD.WELL_LAID_PLANS,Well-Laid Plans,计划妥当,20,7680,0.0026041666666666665,22,0.002864583333333333
character,REGENT,BOOT_SEQUENCE,CARD.BOOT_SEQUENCE,Boot Sequence,启动流程,19,7680,0.0024739583333333332,19,0.0024739583333333332
character,REGENT,DIRGE,CARD.DIRGE,Dirge,挽歌,19,7680,0.0024739583333333332,19,0.0024739583333333332
character,REGENT,FRIENDSHIP,CARD.FRIENDSHIP,Friendship,友谊,19,7680,0.0024739583333333332,19,0.0024739583333333332
character,REGENT,HEADBUTT,CARD.HEADBUTT,Headbutt,头槌,19,7680,0.0024739583333333332,19,0.0024739583333333332
character,REGENT,OUTMANEUVER,CARD.OUTMANEUVER,Outmaneuver,抢占先机,19,7680,0.0024739583333333332,20,0.0026041666666666665
character,REGENT,POMMEL_STRIKE,CARD.POMMEL_STRIKE,Pommel Strike,剑柄打击,19,7680,0.0024739583333333332,22,0.002864583333333333
character,REGENT,BRAND,CARD.BRAND,Brand,烙印,18,7680,0.00234375,22,0.002864583333333333
character,REGENT,COOLHEADED,CARD.COOLHEADED,Coolheaded,冷静头脑,18,7680,0.00234375,20,0.0026041666666666665
character,REGENT,ESCAPE_PLAN,CARD.ESCAPE_PLAN,Escape Plan,逃脱计划,18,7680,0.00234375,33,0.004296875
character,REGENT,INTERCEPT,CARD.INTERCEPT,Intercept,拦截,18,7680,0.00234375,19,0.0024739583333333332
character,REGENT,NOT_YET,CARD.NOT_YET,Not Yet,时候未到,18,7680,0.00234375,19,0.0024739583333333332
character,REGENT,BOOST_AWAY,CARD.BOOST_AWAY,Boost Away,高速脱离,17,7680,0.0022135416666666666,17,0.0022135416666666666
character,REGENT,DEMESNE,CARD.DEMESNE,Demesne,领域,17,7680,0.0022135416666666666,17,0.0022135416666666666
character,REGENT,FUSION,CARD.FUSION,Fusion,聚变,17,7680,0.0022135416666666666,17,0.0022135416666666666
character,REGENT,SCAVENGE,CARD.SCAVENGE,Scavenge,内存清理,17,7680,0.0022135416666666666,18,0.00234375
character,REGENT,SUBROUTINE,CARD.SUBROUTINE,Subroutine,子程序,17,7680,0.0022135416666666666,19,0.0024739583333333332
character,REGENT,TREMBLE,CARD.TREMBLE,Tremble,战栗,17,7680,0.0022135416666666666,18,0.00234375
character,REGENT,UNDEATH,CARD.UNDEATH,Undeath,不死,17,7680,0.0022135416666666666,18,0.00234375
character,REGENT,ENTRENCH,CARD.ENTRENCH,Entrench,巩固,16,7680,0.0020833333333333333,16,0.0020833333333333333
character,REGENT,LEADING_STRIKE,CARD.LEADING_STRIKE,Leading Strike,先制打击,16,7680,0.0020833333333333333,16,0.0020833333333333333
character,REGENT,BODY_SLAM,CARD.BODY_SLAM,Body Slam,全身撞击,15,7680,0.001953125,15,0.001953125
character,REGENT,DARK_EMBRACE,CARD.DARK_EMBRACE,Dark Embrace,黑暗之拥,15,7680,0.001953125,15,0.001953125
character,REGENT,DRAIN_POWER,CARD.DRAIN_POWER,Drain Power,能量汲取,15,7680,0.001953125,15,0.001953125
character,REGENT,DREDGE,CARD.DREDGE,Dredge,清淤,15,7680,0.001953125,15,0.001953125
character,REGENT,ERADICATE,CARD.ERADICATE,Eradicate,根除,15,7680,0.001953125,15,0.001953125
character,REGENT,ONE_TWO_PUNCH,CARD.ONE_TWO_PUNCH,One-Two Punch,连环拳,15,7680,0.001953125,16,0.0020833333333333333
character,REGENT,REAPER_FORM,CARD.REAPER_FORM,Reaper Form,死神形态,15,7680,0.001953125,16,0.0020833333333333333
character,REGENT,STAMPEDE,CARD.STAMPEDE,Stampede,惊逃,15,7680,0.001953125,15,0.001953125
character,REGENT,STONE_ARMOR,CARD.STONE_ARMOR,Stone Armor,岩石铠甲,15,7680,0.001953125,16,0.0020833333333333333
character,REGENT,TAUNT,CARD.TAUNT,Taunt,挑衅,15,7680,0.001953125,16,0.0020833333333333333
character,REGENT,TOOLS_OF_THE_TRADE,CARD.TOOLS_OF_THE_TRADE,Tools of the Trade,必备工具,15,7680,0.001953125,15,0.001953125
character,REGENT,AGGRESSION,CARD.AGGRESSION,Aggression,好勇斗狠,14,7680,0.0018229166666666667,15,0.001953125
character,REGENT,POOR_SLEEP,CARD.POOR_SLEEP,Poor Sleep,睡眠不佳,14,7680,0.0018229166666666667,15,0.001953125
character,REGENT,REBOOT,CARD.REBOOT,Reboot,重启,14,7680,0.0018229166666666667,14,0.0018229166666666667
character,REGENT,UP_MY_SLEEVE,CARD.UP_MY_SLEEVE,Up My Sleeve,袖里乾坤,14,7680,0.0018229166666666667,14,0.0018229166666666667
character,REGENT,BULK_UP,CARD.BULK_UP,Bulk Up,暴涨,13,7680,0.0016927083333333334,13,0.0016927083333333334
character,REGENT,CLEANSE,CARD.CLEANSE,Cleanse,洁净,13,7680,0.0016927083333333334,14,0.0018229166666666667
character,REGENT,EVIL_EYE,CARD.EVIL_EYE,Evil Eye,邪眼,13,7680,0.0016927083333333334,14,0.0018229166666666667
character,REGENT,FEEL_NO_PAIN,CARD.FEEL_NO_PAIN,Feel No Pain,无惧疼痛,13,7680,0.0016927083333333334,14,0.0018229166666666667
character,REGENT,FERAL,CARD.FERAL,Feral,野性,13,7680,0.0016927083333333334,13,0.0016927083333333334
character,REGENT,INFERNAL_BLADE,CARD.INFERNAL_BLADE,Infernal Blade,地狱之刃,13,7680,0.0016927083333333334,16,0.0020833333333333333
character,REGENT,MOLTEN_FIST,CARD.MOLTEN_FIST,Molten Fist,熔融之拳,13,7680,0.0016927083333333334,16,0.0020833333333333333
character,REGENT,SNAKEBITE,CARD.SNAKEBITE,Snakebite,蛇咬,13,7680,0.0016927083333333334,14,0.0018229166666666667
character,REGENT,ASHEN_STRIKE,CARD.ASHEN_STRIKE,Ashen Strike,灰烬打击,12,7680,0.0015625,13,0.0016927083333333334
character,REGENT,DELAY,CARD.DELAY,Delay,拖延,12,7680,0.0015625,12,0.0015625
character,REGENT,FORGOTTEN_RITUAL,CARD.FORGOTTEN_RITUAL,Forgotten Ritual,被遗忘的仪式,12,7680,0.0015625,12,0.0015625
character,REGENT,LEAP,CARD.LEAP,Leap,飞跃,12,7680,0.0015625,12,0.0015625
character,REGENT,LEG_SWEEP,CARD.LEG_SWEEP,Leg Sweep,扫腿,12,7680,0.0015625,12,0.0015625
character,REGENT,PARSE,CARD.PARSE,Parse,领会,12,7680,0.0015625,12,0.0015625
character,REGENT,PUTREFY,CARD.PUTREFY,Putrefy,腐败,12,7680,0.0015625,12,0.0015625
character,REGENT,REAP,CARD.REAP,Reap,收割,12,7680,0.0015625,12,0.0015625
character,REGENT,REND,CARD.REND,Rend,撕碎,12,7680,0.0015625,16,0.0020833333333333333
character,REGENT,ANTICIPATE,CARD.ANTICIPATE,Anticipate,预判,11,7680,0.0014322916666666666,11,0.0014322916666666666
